What is your age?,Where do you live?,Do you own or rent your residence?,Do you have children currently in the school district?,Have you had children attend the school district in the past?,Did you attend this school district?,What gender do you identify with?,"What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Family lives here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of living]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Small town feel]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Friends live here]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Work]","What has drawn you to live in the district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Diversity]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Schools]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Cost of Living]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Churches]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of local businesses]","What do you see as the biggest challenges in the district community? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Community Program and Groups]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Village]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Township]","What is your confidence in the leadership of the governance group in our district? Rank each item on a 1-5 scale, 5 being the highest and 1 being the lowest. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [School District]",Do you see this community as one set up for a sustainable future?,Can you provide more details on why you answered yes or no?,"What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent education for our students]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Preparation for our students’ careers]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Athletic opportunities]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Other extracurricular activities ( arts, band, choir, drama, STEM )]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [A positive face for the community]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Higher property values]","What do you see as values the school district provides?  Rank each item on a 1-5 scale, 5 being the one you most agree with and 1 being the least you agree with. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Excellent staff and teachers]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Giving students a quality education]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Career preparation]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities in poor condition]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Lack of extracurricular activities]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Being a poor representation of the community]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Teachers and staff]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Administration and School Board]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [High taxes for residents]","What do you believe are the biggest challenges facing the school district? Rank each item on a 1-5 scale, 5 being the biggest challenge with and 1 being the least challenge. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication]",What are the primary ways you get information and form opinions on the school district? Check all that apply.,Are you aware of the school district having a website?,Are you aware of the school district having a strategic plan?,"Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Transparency]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Fiscal management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Facilities management]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Staff hiring and retention]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with parents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Communication with district residents]","Rank from 1-5 in each area below on in the leadership of the school district ( superintendent, treasurer, school board ), with 1 being the lowest ranking and 5 being the highest ranking. Note that if you are on a mobile device you may need to side scroll to rank an item 4 or 5. [Educational excellence]",Decommission Hazel Harvey School and build an addition to the existing Chippewa Intermediate to house Grades K-2 ( including preschool programs ),"Move all school buildings onto the current Chippewa Jr/Sr High School site, purchasing additional property as needed.","Transition to having athletic programs sanctioned by the school district be self-sustaining, meaning any costs outside of salaries should be covered by revenues generated by those programs","Replacing all of the district's current athletic facilities with new, modern facilities.",What other feedback would you like to share about the community?,What other feedback would you like to share about the school district?,What is your employment status?,What form of taxation for school funding do you prefer
35-45,Village,Own,Yes,Yes,No,Male,4,1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),1 (Lowest),2,5 (Highest),2,1 (Lowest),1 (Lowest),3,5 (Highest),3,3,3,Yes,It's a small community with a very small business offering and very small number of community events. That is sustainable. ,5 (Most),3,1 (Least),5 (Most),3,2,5 (Most),5 (Biggest),5 (Biggest),3,4,,3,3,1 (Least),3,"Neighbors/Friends, School Facebook, Community Facebook, Final Forms/Email communication",Yes,No,4,3,3,3,2,2,4,2,1 (Least),3,1 (Least),None,"The campaign strategy for the levies is why both levies failed. The yard sign was poorly thought out, had poor visibility and was too wordy. You had to know what it was before you knew what it was. The campaign communication was poor at best, running two concurrent levies after what the public sees as a new high school was a mistake. Whomever was in charge of your campaign strategy should be removed from that responsibility. It was close, meaning it was the campaigns fault. A more strategic campaign could have been successful. ",Employed for wages,Earned Income Tax (SDI)
55-65,Township,Own,No,No,No,Female,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Lowest),5 (Highest),3,3,1 (Lowest),5 (Highest),3,3,3,3,No,Can't answer this. Question vague.,3,3,3,3,3,3,3,3,3,3,3,,3,3,5 (Biggest),3,I don't have children in the district. This question and any of the questions pertaining to schools should have a not applicable option. Makes for a skewed survey and results. ,Yes,No,3,3,3,3,3,3,3,3,3,5 (Most),1 (Least),"In general, happy with the community.",Nothing,Self-employed or own your own business,Property Tax (millage)
35-45,Township,Own,No,No,No,Male,3,4,3,3,5 (Highest),1 (Lowest),1 (Lowest),3,5 (Highest),4,3,4,4,3,3,3,3,No,More business closed/closing than open/opening. Political differences not willing to be looked pasted in order to make the community better.,3,2,2,3,3,2,2,3,2,3,3,,2,3,2,3,"Newspaper ( Daily Record ), Newspaper ( The Post ), School website",Yes,No,2,2,1 (Lowest),1 (Lowest),2,1 (Lowest),3,2,4,3,1 (Least),We need to be more inclusive.,Don’t get caught up in all the banning of books and such. History happened it should be taught as such.,Employed for wages,Property Tax (millage)
35-45,Village,Own,Yes,No,No,Male,5 (Highest),1 (Lowest),3,1 (Lowest),3,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),3,1 (Lowest),1 (Lowest),1 (Lowest),No,It seems like there is hardly any revenue coming in from industrial and commercial means (taxes). This Town needs to expand like how Wadsworth did so that the town can maintain it's infrastructure properly. There's tons of land that can be properly utilized within the village and township. Otherwise I forsee this Town running it's self into the ground eventually. It cannot be properly maintained on property taxes and income taxes alone.,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),5 (Biggest),1 (Least),,1 (Least),5 (Biggest),5 (Biggest),5 (Biggest),"Community Facebook, Final Forms/Email communication",No,No,1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),4,5 (Most),1 (Least),2,1 (Least),We need a small grocery again. Dollar general only carries unhealthy food.,The appalling state of some of the school buildings is atrocious and a repair/upgrade fund should have been made tens of years ago.,A homemaker,Earned Income Tax (SDI)
25-35,Township,Own,Yes,No,Yes,Male,1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),1 (Lowest),5 (Highest),1 (Lowest),3,1 (Lowest),1 (Lowest),No,Keeping up with jones' is all the school board cares about. Built a new school and half of it is useless crap like performing arts and weightlifting. Didnt even put a home ec room in or functional parking lot. Poor management of funds. Especially the sale of middle school land. That money should go to fix up existing schools. Id bet anything in 10 years they will push to buy the shankland farm so they can build another school and have a big complex. Its radiculous that they want to to tear down existing schools on good chunks of land and sell it off when it cluld be used to build another,3,1 (Least),1 (Least),1 (Least),3,1 (Least),3,1 (Least),5 (Biggest),2,2,,2,5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Newspaper ( The Post ), Community Facebook, Rely on past experiences/history",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Least),1 (Least),5 (Most),1 (Least),This community is full of people who arent from here and want to make things into the city they came from. That doesnt work here. Cant afford it,"Less emphasis on sports. Not a dime should be spent on something that has nothing to do with learning. Make them come up with there own money. Noone wants to fundraise anymore, they just ask for more taxes",Self-employed or own your own business,Earned Income Tax (SDI)
65+,Township,Own,No,Yes,No,Female,5 (Highest),1 (Lowest),5 (Highest),1 (Lowest),3,1 (Lowest),3,3,5 (Highest),5 (Highest),2,2,4,4,3,3,3,No,I don't visibly see planning in dealing with sustainability issues.,3,3,3,3,3,3,3,5 (Biggest),5 (Biggest),5 (Biggest),3,,4,4,2,4,"School Facebook, Community Facebook, School website",Yes,Yes,3,4,3,3,4,4,3,5 (Most),2,1 (Least),2,Schools/youth should be #1 priority for our community. We need to be spending more on schools!,"I do think we need BOTH property tax and income tax. We need smaller class sizes, especially in the primary grades. By the way, I certainly hope we do not arm teachers! More counselors would be very helpful. The levy committee did a great job. I can't understand why the levy didn't pass. How do we get citizens to prioritize education and support the schools?",Retired,Property Tax (millage)
35-45,Township,Own,Yes,Yes,Yes,Female,4,5 (Highest),3,3,4,4,3,3,3,3,3,3,5 (Highest),3,2,3,2,Yes,Yes,3,3,3,3,3,3,3,3,3,3,3,,3,2,3,1 (Least),"Neighbors/Friends, Final Forms/Email communication, Rely on past experiences/history",Yes,No,2,3,2,3,1 (Lowest),1 (Lowest),3,3,3,3,3,None ,My kids came home every day saying how the only spent a few minutes learning in each class and that the teachers don’t care what they do that they all play on their phones. A study hall teacher for my oldest would share stories of his person life that should not have been shared. I just feel the structure has gone down hill with teachers and staff at the jr/sr high school . ,A homemaker,Property Tax (millage)
55-65,Township,Own,No,Yes,Yes,Female,5 (Highest),5 (Highest),4,4,4,5 (Highest),5 (Highest),1 (Lowest),3,1 (Lowest),3,1 (Lowest),5 (Highest),4,2,5 (Highest),4,No,no grocery store--needed as well as a community center like Rittman has.,5 (Most),5 (Most),4,5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),4,2,,1 (Least),2,2,2,"Neighbors/Friends, School Facebook, Community Facebook, Final Forms/Email communication, Rely on past experiences/history, definitely NOT The Post. Not a credible source. ",Yes,Yes,4,4,3,4,5 (Highest),5 (Highest),5 (Highest),5 (Most),1 (Least),1 (Least),4,"School district and admin need to stand up for out school district/students and against  ridiculously negative and combative community members who attacke the district on social media at board meetings etc. 
",none,Employed for wages,Earned Income Tax (SDI)
45-55,Village,Own,Yes,Yes,Yes,Male,3,1 (Lowest),3,1 (Lowest),5 (Highest),1 (Lowest),4,1 (Lowest),4,4,3,1 (Lowest),4,4,3,2,1 (Lowest),No,-,4,3,2,3,3,4,4,2,2,3,3,,4,5 (Biggest),3,5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), Final Forms/Email communication",Yes,Yes,1 (Lowest),2,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,1 (Least),4,1 (Least),2,-,-,Employed for wages,Earned Income Tax (SDI)
55-65,Village,Own,No,Yes,No,Male,3,1 (Lowest),3,3,5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),3,5 (Highest),5 (Highest),5 (Highest),5 (Highest),1 (Lowest),No,Dieing a slow death.,5 (Most),1 (Least),5 (Most),4,1 (Least),5 (Most),5 (Most),5 (Biggest),5 (Biggest),5 (Biggest),5 (Biggest),,1 (Least),5 (Biggest),5 (Biggest),5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook",Yes,Yes,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),5 (Most),1 (Least),1 (Least),5 (Most),.,.,Employed for wages,Property Tax (millage)
55-65,Village,Own,No,No,No,Female,4,1 (Lowest),4,1 (Lowest),5 (Highest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,3,4,5 (Highest),3,4,4,3,Yes,"Location, proximity to good roads, urban sprawl",5 (Most),5 (Most),3,2,4,4,5 (Most),5 (Biggest),5 (Biggest),3,5 (Biggest),,3,4,4,4,"Neighbors/Friends, Newspaper ( The Post ), Community Facebook",Yes,Yes,4,3,3,3,3,3,4,5 (Most),4,4,1 (Least),"I’d like to see more support for the arts program rather than so much toward athletics. A school this size should have a better band program than it does. Not sure where the problem is, but I suspect there is a need for additional instructors. One person can’t do an entire program alone if you expect good results. You need someone for the elementary and a separate person for middle and high schools. They can work together for marching band. ",I think you are generally doing a good job. I’d just like to see more focus on the arts. Sports aren’t everything!!,Retired,Earned Income Tax (SDI)
65+,Village,Rent,No,No,Yes,Male,3,4,3,3,4,4,1 (Lowest),2,1 (Lowest),5 (Highest),4,4,3,2,4,3,3,Yes,"Do what your doing, just don't tax us to death!",4,3,4,4,3,3,3,5 (Biggest),5 (Biggest),3,3,,4,4,2,4,"Neighbors/Friends, Newspaper ( The Post ), School website",Yes,Yes,3,3,3,3,3,3,4,4,1 (Least),1 (Least),1 (Least),none,Spend our money wisely!,Retired,Earned Income Tax (SDI)
35-45,Township,Own,Yes,No,No,Female,5 (Highest),1 (Lowest),4,3,5 (Highest),3,5 (Highest),1 (Lowest),5 (Highest),4,2,1 (Lowest),3,1 (Lowest),5 (Highest),5 (Highest),5 (Highest),Yes,"Our community supports each other in the long run.  They are supportive of churches, each other, and community focused.   The schools have a struggle to get through, many feel there needs to be more transparency, but what does transparency look like?  That depends on who you ask.  Overall though, the community does pass the levy's necessary to operate.",4,5 (Most),4,4,5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),4,3,,1 (Least),1 (Least),1 (Least),2,"Neighbors/Friends, Community Facebook",Yes,Yes,3,4,4,5 (Highest),2,2,5 (Highest),2,4,2,4,Our community is amazing.  I hope this survey helps to make the connections we need to help keep everyone informed. ,"I think combining the schools is a good route, but we Have to include the staff, community, and parents, in making the plans.  It began that way, but then due to Covid, stopped being a group discussion and the community was no longer involved.  The community has not been asked to be involved again since.   No one ever saw completed plans or was able to give continued feedback or input for combining.  ",Employed for wages,Earned Income Tax (SDI)
55-65,Village,Own,No,Yes,No,Female,5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Highest),3,3,3,3,3,3,3,4,3,3,Yes,People care about their community ,5 (Most),4,4,4,4,4,5 (Most),3,4,3,3,,3,5 (Biggest),3,5 (Biggest),"Neighbors/Friends, Community Facebook",No,No,1 (Lowest),3,3,4,3,2,5 (Highest),3,2,3,2,None,"Communication is definitely lacking. Retired, I feel very out of the loop about what is happening in our schools including future planning. Give me specifics as to what you have done and what will be done with additional monies. I voted for the levies and was disappointed that they did not pass. What I’m hearing from others is the specifics we’re not clearly communicated.",Retired,Earned Income Tax (SDI)
25-35,Township,Own,Yes,No,Yes,Female,4,4,3,1 (Lowest),3,4,4,3,2,4,3,1 (Lowest),3,5 (Highest),3,3,3,No,"I don't think our community is very involved in finding solutions together. People are quick to jump and make comment when they are mad, but often just want to yell about this or that and not actually work toward an actual solution to meet in the middle of whatever the town is arguing about today. I also think that communication from top down is poor at best. People in our community are completely centered around the rumor mill and what debbie heard sally say about the situation or what they saw on FB versus listening to the leaders elected. On the flip side of the coin, though I do believe that those who go after offices in our town truly care about its improvements I think that often times elected officials choose not to even make comment to address those who have opposing views. They let them talk, but their minds are made up and it's just done to quell the storm and our officials vote how they want, and often times it can easily be seen as elected officials voting for things for themselves, or setting things up so they or their kids benefit more. For example, the .5 MIL improvement plan on the school board was put up for improvements to the schools. However, the school board was silent on the issue of putting into place masks at the beginning of the year which could have allowed the school to apply to get millions in funding to fund several improvement projects and inject that money into our community (especially when they cited that their cash flows weren't where they needed to be because of decisions that were made previously.) However, those elected think/thought masking was dumb, which believe what you want from a political stand point, knowing that a simple policy could have helped fix a ton of our schools maintenance issues was a fiscally irresponsible decision especially when you come up with a levy for it 6 months later. You also have a person who owns a construction company on the board, but I haven't heard anything about him recusing himself from any decisions if the levy should pass because he has an interest in those decisions as company owner who would most definitely want the work. You also have members of the school board who have children who need IEP plans and aids, but when it comes down to making decisions on who gets aids, who gets equipment, etc. will their kids be more important than someone elses when the superintendent follows through on this threat to get rid of bussing and aids? These things breed distrust and failure of levies, and without a leader willing to stand up in the fire, and say you and I don't see eye to eye, this is what I believe, I hear what you're saying, we can come up with a solution that makes us both happy we won't get anywhere. I think that we need more transparency from the school board, monthly open communication sent to every one not just posted somewhere on the website or discussed in the meeting notes...someone truly working to bridge that gap within the community who doesn't feel heard. If you don't have that nothing will change. I don't believe we have that in our superintendent, and I don't believe we have that out of our board (yet). Perception is reality, and the board and the administration has poor perception. Find a way to market and communicate to squash the rumors to ensure that the vast majority is informed and not done so in a condescending way like on social media or just sitting up and listening and poo pooing people when they disagree, actually respond to them and do so in a way where you stop blaming those who don't support your thoughts as the reason, and take ownership of the current perception yourselves as the leaders, and hold yourselves accountable for making actionable change to hear those you disagree with and speak to them not just brush them under the rug. ",5 (Most),5 (Most),2,3,3,5 (Most),5 (Most),2,3,4,3,,1 (Least),5 (Biggest),1 (Least),5 (Biggest),"Neighbors/Friends, Newspaper ( Daily Record ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,1 (Lowest),1 (Lowest),3,3,1 (Lowest),1 (Lowest),5 (Highest),5 (Most),1 (Least),3,1 (Least),NA,NA,Employed for wages,Earned Income Tax (SDI)
55-65,Township,Own,No,Yes,Yes,Female,5 (Highest),5 (Highest),3,5 (Highest),5 (Highest),4,5 (Highest),1 (Lowest),5 (Highest),5 (Highest),4,3,5 (Highest),5 (Highest),4,1 (Lowest),3,No,"Sustainability in our schools:  I'm not aware of a long-term Master strategic plan for our schools.  2 year - 3 year - 15 - or 20 years.  We seem to fly off with ideas that have not been thought out and in turn spend lots of money on plans that never come to fruition.

We should have had a plan in place for Hazel Harvey a few generations ago.

Twenty years is only 2 generations ahead of today.  Lots of changes need to be planned for.

Reference:   Master Plan for growth and future needs for Wooster city Schools 
 http://www.woostercityschools.org/district/content-page/facilities-master-plan
",5 (Most),5 (Most),5 (Most),3,3,4,5 (Most),3,3,5 (Biggest),5 (Biggest),,2,5 (Biggest),3,5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, Rely on past experiences/history, I always vote ""YES"" for school levy's",No,No,1 (Lowest),2,1 (Lowest),3,3,2,4,5 (Most),4,3,3,We need some work in our township to enforce out zoning laws and clean up properties.,I always vote YES for school levies.,Employed for wages,Earned Income Tax (SDI)
25-35,Township,Own,No,No,Yes,Female,5 (Highest),3,3,1 (Lowest),3,4,1 (Lowest),1 (Lowest),4,1 (Lowest),2,1 (Lowest),4,1 (Lowest),3,3,4,Yes,"I feel the community is happy to be the way it’s always been, and therefore can stay that way. Unfortunately I also feel that is a downfall. We must be willing to change with the times. The schools adapt to the world, but the community not so much. ",5 (Most),3,4,5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),3,2,1 (Least),,1 (Least),1 (Least),2,1 (Least),"Neighbors/Friends, Newspaper ( The Post ), School Facebook, Community Facebook",Yes,Yes,4,3,3,5 (Highest),5 (Highest),4,5 (Highest),5 (Most),3,1 (Least),3,N/a,I think you’re all wonderful! I’m in education myself and present many of Chippewa’s ideas they implement to my school as well!,Employed for wages,Earned Income Tax (SDI)
45-55,Village,Own,Yes,Yes,No,Female,5 (Highest),1 (Lowest),5 (Highest),3,5 (Highest),1 (Lowest),4,3,2,5 (Highest),4,2,3,3,4,4,5 (Highest),Yes,No,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),4,5 (Most),5 (Biggest),5 (Biggest),5 (Biggest),2,,2,2,3,3,"Neighbors/Friends, Newspaper ( Daily Record ), School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,5 (Highest),4,4,5 (Highest),5 (Highest),5 (Highest),5 (Highest),5 (Most),4,2,3,More parents need to get involved in the schools. Instead of  complaining on social media. ,Continue to improve and keep the school district informed the best you can. Continue to be transparent. ,Employed for wages,Earned Income Tax (SDI)
18-25,Township,Rent,Yes,Yes,No,Female,4,1 (Lowest),4,4,1 (Lowest),4,1 (Lowest),1 (Lowest),3,3,3,1 (Lowest),3,2,5 (Highest),1 (Lowest),3,No,It seems like the village never does anything with the town to get them together ,3,1 (Least),4,4,2,2,4,1 (Least),5 (Biggest),1 (Least),1 (Least),,1 (Least),1 (Least),1 (Least),5 (Biggest),"Neighbors/Friends, School Facebook, Final Forms/Email communication",No,No,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),5 (Highest),5 (Highest),5 (Highest),5 (Most),5 (Most),5 (Most),5 (Most),Not a lot of communication ,Not a lot of communication ,Out of work and looking for work,Property Tax (millage)
35-45,Township,Own,No,No,Yes,Female,3,5 (Highest),2,1 (Lowest),4,3,1 (Lowest),1 (Lowest),5 (Highest),4,1 (Lowest),1 (Lowest),3,2,3,3,3,No,na,4,5 (Most),4,3,3,3,5 (Most),2,2,3,2,,1 (Least),4,1 (Least),3,"Neighbors/Friends, Community Facebook, Rely on past experiences/history",Yes,No,3,4,4,4,3,3,3,4,1 (Least),1 (Least),1 (Least),NA,"Our schools should be teaching students accurate American history with full coverage of issues of racism, etc.",Employed for wages,Property Tax (millage)
55-65,Township,Own,No,Yes,No,Female,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),4,1 (Lowest),4,1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),1 (Lowest),3,3,3,Yes,Growth ,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),3,1 (Least),,1 (Least),3,1 (Least),3,School website,Yes,Yes,3,3,3,3,3,3,3,1 (Least),3,2,1 (Least),Need more transparency ,Need more transparency ,Employed for wages,Earned Income Tax (SDI)
35-45,Township,Own,Yes,Yes,Yes,Female,5 (Highest),5 (Highest),4,5 (Highest),5 (Highest),5 (Highest),4,5 (Highest),3,1 (Lowest),1 (Lowest),1 (Lowest),4,1 (Lowest),4,3,4,Yes,Community will rally together when needed. ,5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),5 (Most),1 (Least),1 (Least),5 (Biggest),1 (Least),,1 (Least),3,1 (Least),5 (Biggest),"Neighbors/Friends, School Facebook, Community Facebook, School website, Final Forms/Email communication",Yes,Yes,3,4,3,5 (Highest),4,2,5 (Highest),4,5 (Most),1 (Least),5 (Most),Best place to raise a family. ,Excellent district that should be supported by the community. Disappointed how our voters turned out. ,Employed for wages,Earned Income Tax (SDI)
35-45,Village,Own,Yes,Yes,Yes,Female,3,4,3,2,2,2,2,2,3,3,3,2,4,4,2,2,2,No,To much to list.,3,3,3,3,3,3,3,3,3,3,3,,3,2,3,2,"Community Facebook, School website, Rely on past experiences/history",No,No,2,2,2,2,2,2,2,2,2,2,2,Communication Communication Communication... go door to door or send stuff out somehow. Not everyone sees everything on SOCIAL MEDIA!!!,Communication Communication Communication... go door to door or send stuff out somehow. Not everyone sees everything on SOCIAL MEDIA!!!,Employed for wages,Earned Income Tax (SDI)
